event_id,event_type,timestamp,invoice_id,customer_id,amount_at_risk,currency,invoice_date,due_date,days_overdue,payment_status,payment_received,previous_invoice_count,previous_late_payment_count,reminder_count
INV_EVT_01128,overdue_invoice,2026-08-29,INV_001128,B2B_0035,57056.82,INR,2026-05-20,2026-06-19,71,overdue,False,13,2,3
INV_EVT_01129,overdue_invoice,2026-08-29,INV_001129,B2B_0003,327635.31,INR,2026-07-12,2026-08-11,18,overdue,False,12,4,2
INV_EVT_01130,overdue_invoice,2026-08-29,INV_001130,B2B_0171,102800.86,INR,2026-06-15,2026-07-15,45,overdue,False,14,0,0
INV_EVT_01131,overdue_invoice,2026-08-29,INV_001131,B2B_0156,152564.37,INR,2026-05-10,2026-06-24,66,overdue,False,6,0,1
INV_EVT_01132,overdue_invoice,2026-08-29,INV_001132,B2B_0094,41765.09,INR,2026-05-05,2026-06-04,86,overdue,False,3,0,3
INV_EVT_01133,overdue_invoice,2026-08-29,INV_001133,B2B_0008,59149.56,INR,2026-07-17,2026-08-16,13,overdue,False,12,0,1
INV_EVT_01134,overdue_invoice,2026-08-29,INV_001134,B2B_0088,178894.45,INR,2026-06-17,2026-07-17,43,overdue,False,6,0,2
INV_EVT_01135,overdue_invoice,2026-08-29,INV_001135,B2B_0233,75902.86,INR,2026-07-07,2026-08-06,23,overdue,False,6,0,3
INV_EVT_01136,overdue_invoice,2026-08-29,INV_001136,B2B_0209,26098.68,INR,2026-04-20,2026-05-20,101,overdue,False,8,6,0
INV_EVT_01137,overdue_invoice,2026-08-29,INV_001137,B2B_0051,34352.18,INR,2026-06-04,2026-07-04,56,overdue,False,3,1,3
INV_EVT_01138,overdue_invoice,2026-08-29,INV_001138,B2B_0134,66866.06,INR,2026-04-09,2026-05-24,97,overdue,False,6,1,3
INV_EVT_01139,overdue_invoice,2026-08-29,INV_001139,B2B_0207,247883.63,INR,2026-05-28,2026-06-27,63,overdue,False,11,2,1
INV_EVT_01140,overdue_invoice,2026-08-29,INV_001140,B2B_0053,108305.33,INR,2026-05-08,2026-06-22,68,overdue,False,5,1,1
INV_EVT_01141,overdue_invoice,2026-08-29,INV_001141,B2B_0268,38403.02,INR,2026-06-11,2026-07-11,49,overdue,False,3,1,2
INV_EVT_01142,overdue_invoice,2026-08-29,INV_001142,B2B_0007,69772.45,INR,2026-06-26,2026-07-26,34,overdue,False,10,1,3
INV_EVT_01143,overdue_invoice,2026-08-29,INV_001143,B2B_0229,74571.9,INR,2026-04-05,2026-05-05,116,overdue,False,4,2,1
INV_EVT_01144,overdue_invoice,2026-08-29,INV_001144,B2B_0050,18575.4,INR,2026-06-02,2026-07-17,43,overdue,False,10,0,1
INV_EVT_01145,overdue_invoice,2026-08-29,INV_001145,B2B_0081,69050.38,INR,2026-07-05,2026-08-19,10,overdue,False,13,1,3
INV_EVT_01146,overdue_invoice,2026-08-29,INV_001146,B2B_0292,53602.12,INR,2026-06-17,2026-07-17,43,overdue,False,12,2,3
INV_EVT_01147,overdue_invoice,2026-08-29,INV_001147,B2B_0122,62898.29,INR,2026-07-11,2026-07-26,34,overdue,False,11,1,2
INV_EVT_01148,overdue_invoice,2026-08-29,INV_001148,B2B_0164,34684.9,INR,2026-06-09,2026-06-24,66,overdue,False,10,1,1
INV_EVT_01149,overdue_invoice,2026-08-29,INV_001149,B2B_0214,95845.08,INR,2026-06-25,2026-07-10,50,overdue,False,11,7,1
INV_EVT_01150,overdue_invoice,2026-08-29,INV_001150,B2B_0225,51031.98,INR,2026-06-30,2026-07-30,30,overdue,False,5,0,3
INV_EVT_01151,overdue_invoice,2026-08-29,INV_001151,B2B_0006,38269.23,INR,2026-05-19,2026-06-03,87,overdue,False,14,4,2
INV_EVT_01152,overdue_invoice,2026-08-29,INV_001152,B2B_0250,312995.53,INR,2026-05-15,2026-06-14,76,overdue,False,11,2,3
INV_EVT_01153,overdue_invoice,2026-08-29,INV_001153,B2B_0160,52676.12,INR,2026-04-08,2026-05-08,113,overdue,False,11,2,3
INV_EVT_01154,overdue_invoice,2026-08-29,INV_001154,B2B_0001,23834.57,INR,2026-06-13,2026-06-28,62,overdue,False,13,2,1
INV_EVT_01155,overdue_invoice,2026-08-29,INV_001155,B2B_0039,188776.19,INR,2026-06-30,2026-07-30,30,overdue,False,3,1,0
INV_EVT_01156,overdue_invoice,2026-08-29,INV_001156,B2B_0224,219965.08,INR,2026-06-30,2026-08-14,15,overdue,False,13,2,1
INV_EVT_01157,overdue_invoice,2026-08-29,INV_001157,B2B_0016,32835.8,INR,2026-06-20,2026-07-05,55,overdue,False,14,6,2
INV_EVT_01158,overdue_invoice,2026-08-29,INV_001158,B2B_0149,50233.76,INR,2026-04-10,2026-04-25,126,overdue,False,13,1,3
INV_EVT_01159,overdue_invoice,2026-08-29,INV_001159,B2B_0234,61526.9,INR,2026-05-24,2026-06-23,67,overdue,False,11,1,1
INV_EVT_01160,overdue_invoice,2026-08-29,INV_001160,B2B_0096,51410.92,INR,2026-07-14,2026-07-29,31,overdue,False,7,1,3
INV_EVT_01161,overdue_invoice,2026-08-29,INV_001161,B2B_0163,23410.24,INR,2026-06-06,2026-07-06,54,overdue,False,7,1,1
INV_EVT_01162,overdue_invoice,2026-08-29,INV_001162,B2B_0288,29863.3,INR,2026-04-04,2026-05-04,117,overdue,False,9,1,3
INV_EVT_01163,overdue_invoice,2026-08-29,INV_001163,B2B_0056,391952.04,INR,2026-06-01,2026-06-16,74,overdue,False,10,1,1
INV_EVT_01164,overdue_invoice,2026-08-29,INV_001164,B2B_0299,43439.62,INR,2026-07-07,2026-08-06,23,overdue,False,10,1,1
INV_EVT_01165,overdue_invoice,2026-08-29,INV_001165,B2B_0126,46193.7,INR,2026-07-03,2026-08-02,27,overdue,False,5,3,2
INV_EVT_01166,overdue_invoice,2026-08-29,INV_001166,B2B_0125,131195.02,INR,2026-06-01,2026-07-01,59,overdue,False,7,2,3
INV_EVT_01167,overdue_invoice,2026-08-29,INV_001167,B2B_0199,48086.07,INR,2026-06-13,2026-07-28,32,overdue,False,4,0,1
INV_EVT_01168,overdue_invoice,2026-08-29,INV_001168,B2B_0234,41281.06,INR,2026-05-27,2026-06-11,79,overdue,False,11,1,2
INV_EVT_01169,overdue_invoice,2026-08-29,INV_001169,B2B_0039,30519.28,INR,2026-05-12,2026-06-26,64,overdue,False,3,1,2
INV_EVT_01170,overdue_invoice,2026-08-29,INV_001170,B2B_0086,107896.78,INR,2026-05-01,2026-05-31,90,overdue,False,5,0,3
INV_EVT_01171,overdue_invoice,2026-08-29,INV_001171,B2B_0011,82932.54,INR,2026-05-11,2026-05-26,95,overdue,False,14,1,2
INV_EVT_01172,overdue_invoice,2026-08-29,INV_001172,B2B_0299,172599.19,INR,2026-04-12,2026-05-27,94,overdue,False,10,1,1
INV_EVT_01173,overdue_invoice,2026-08-29,INV_001173,B2B_0059,50052.46,INR,2026-06-23,2026-07-23,37,overdue,False,5,0,0
INV_EVT_01174,overdue_invoice,2026-08-29,INV_001174,B2B_0007,199551.21,INR,2026-06-07,2026-07-07,53,overdue,False,10,1,1
INV_EVT_01175,overdue_invoice,2026-08-29,INV_001175,B2B_0139,79511.16,INR,2026-06-30,2026-08-14,15,overdue,False,12,1,0
INV_EVT_01176,overdue_invoice,2026-08-29,INV_001176,B2B_0216,46064.6,INR,2026-05-04,2026-06-03,87,overdue,False,4,1,3
INV_EVT_01177,overdue_invoice,2026-08-29,INV_001177,B2B_0226,101551.47,INR,2026-06-22,2026-07-22,38,overdue,False,13,3,1
INV_EVT_01178,overdue_invoice,2026-08-29,INV_001178,B2B_0171,93014.08,INR,2026-07-15,2026-08-14,15,overdue,False,14,0,2
INV_EVT_01179,overdue_invoice,2026-08-29,INV_001179,B2B_0005,87872.61,INR,2026-04-23,2026-05-23,98,overdue,False,4,2,1
INV_EVT_01180,overdue_invoice,2026-08-29,INV_001180,B2B_0127,38549.66,INR,2026-07-15,2026-08-14,15,overdue,False,5,1,3
INV_EVT_01181,overdue_invoice,2026-08-29,INV_001181,B2B_0007,65053.91,INR,2026-06-23,2026-08-07,22,overdue,False,10,1,2
INV_EVT_01182,overdue_invoice,2026-08-29,INV_001182,B2B_0228,60276.78,INR,2026-06-12,2026-07-27,33,overdue,False,8,3,0
INV_EVT_01183,overdue_invoice,2026-08-29,INV_001183,B2B_0102,126653.28,INR,2026-05-27,2026-06-11,79,overdue,False,14,8,3
INV_EVT_01184,overdue_invoice,2026-08-29,INV_001184,B2B_0014,197022.89,INR,2026-06-07,2026-07-07,53,overdue,False,5,0,1
INV_EVT_01185,overdue_invoice,2026-08-29,INV_001185,B2B_0226,137203.86,INR,2026-07-15,2026-08-14,15,overdue,False,13,3,0
INV_EVT_01186,overdue_invoice,2026-08-29,INV_001186,B2B_0278,128263.94,INR,2026-06-07,2026-07-07,53,overdue,False,3,1,0
INV_EVT_01187,overdue_invoice,2026-08-29,INV_001187,B2B_0128,170745.62,INR,2026-04-16,2026-05-01,120,overdue,False,5,0,2
INV_EVT_01188,overdue_invoice,2026-08-29,INV_001188,B2B_0020,189292.56,INR,2026-06-03,2026-06-18,72,overdue,False,8,2,1
INV_EVT_01189,overdue_invoice,2026-08-29,INV_001189,B2B_0065,51751.5,INR,2026-06-16,2026-07-31,29,overdue,False,13,1,2
INV_EVT_01190,overdue_invoice,2026-08-29,INV_001190,B2B_0130,27814.84,INR,2026-05-13,2026-06-12,78,overdue,False,13,4,2
INV_EVT_01191,overdue_invoice,2026-08-29,INV_001191,B2B_0292,80352.41,INR,2026-04-25,2026-05-10,111,overdue,False,12,2,0
INV_EVT_01192,overdue_invoice,2026-08-29,INV_001192,B2B_0053,236496.58,INR,2026-06-25,2026-07-25,35,overdue,False,5,1,3
INV_EVT_01193,overdue_invoice,2026-08-29,INV_001193,B2B_0221,25936.68,INR,2026-05-03,2026-06-02,88,overdue,False,3,0,3
INV_EVT_01194,overdue_invoice,2026-08-29,INV_001194,B2B_0270,32869.6,INR,2026-06-08,2026-07-23,37,overdue,False,14,2,1
INV_EVT_01195,overdue_invoice,2026-08-29,INV_001195,B2B_0293,74329.22,INR,2026-07-02,2026-08-01,28,overdue,False,11,2,2
INV_EVT_01196,overdue_invoice,2026-08-29,INV_001196,B2B_0202,45436.77,INR,2026-06-13,2026-07-13,47,overdue,False,13,0,2
INV_EVT_01197,overdue_invoice,2026-08-29,INV_001197,B2B_0154,156684.29,INR,2026-05-25,2026-06-09,81,overdue,False,3,0,2
INV_EVT_01198,overdue_invoice,2026-08-29,INV_001198,B2B_0154,75405.16,INR,2026-04-04,2026-04-19,132,overdue,False,3,0,0
INV_EVT_01199,overdue_invoice,2026-08-29,INV_001199,B2B_0225,138914.7,INR,2026-04-21,2026-05-06,115,overdue,False,5,0,2
INV_EVT_01200,overdue_invoice,2026-08-29,INV_001200,B2B_0281,90030.56,INR,2026-06-30,2026-07-30,30,overdue,False,6,1,0
INV_EVT_01201,overdue_invoice,2026-08-29,INV_001201,B2B_0127,98064.64,INR,2026-05-31,2026-06-30,60,overdue,False,5,1,3
INV_EVT_01202,overdue_invoice,2026-08-29,INV_001202,B2B_0054,27635.03,INR,2026-07-12,2026-08-11,18,overdue,False,14,3,0
INV_EVT_01203,overdue_invoice,2026-08-29,INV_001203,B2B_0028,42288.83,INR,2026-05-27,2026-06-11,79,overdue,False,14,3,2
INV_EVT_01204,overdue_invoice,2026-08-29,INV_001204,B2B_0175,14731.57,INR,2026-06-28,2026-07-28,32,overdue,False,6,1,3
INV_EVT_01205,overdue_invoice,2026-08-29,INV_001205,B2B_0237,38286.5,INR,2026-07-07,2026-08-06,23,overdue,False,4,2,3
INV_EVT_01206,overdue_invoice,2026-08-29,INV_001206,B2B_0118,45761.01,INR,2026-05-02,2026-06-01,89,overdue,False,8,2,2
INV_EVT_01207,overdue_invoice,2026-08-29,INV_001207,B2B_0063,93299.65,INR,2026-04-11,2026-05-11,110,overdue,False,4,1,1
INV_EVT_01208,overdue_invoice,2026-08-29,INV_001208,B2B_0010,28248.82,INR,2026-06-30,2026-07-30,30,overdue,False,9,0,1
INV_EVT_01209,overdue_invoice,2026-08-29,INV_001209,B2B_0299,293817.92,INR,2026-04-21,2026-06-05,85,overdue,False,10,1,3
INV_EVT_01210,overdue_invoice,2026-08-29,INV_001210,B2B_0287,188287.88,INR,2026-05-17,2026-06-16,74,overdue,False,4,2,3
INV_EVT_01211,overdue_invoice,2026-08-29,INV_001211,B2B_0052,31458.38,INR,2026-05-29,2026-06-28,62,overdue,False,4,1,2
INV_EVT_01212,overdue_invoice,2026-08-29,INV_001212,B2B_0292,16304.42,INR,2026-05-07,2026-06-21,69,overdue,False,12,2,3
INV_EVT_01213,overdue_invoice,2026-08-29,INV_001213,B2B_0064,19724.08,INR,2026-06-23,2026-07-23,37,overdue,False,4,0,1
INV_EVT_01214,overdue_invoice,2026-08-29,INV_001214,B2B_0006,90835.82,INR,2026-06-18,2026-08-02,27,overdue,False,14,4,0
INV_EVT_01215,overdue_invoice,2026-08-29,INV_001215,B2B_0220,26418.35,INR,2026-05-06,2026-06-20,70,overdue,False,9,2,3
INV_EVT_01216,overdue_invoice,2026-08-29,INV_001216,B2B_0098,56309.06,INR,2026-04-22,2026-05-22,99,overdue,False,12,0,3
INV_EVT_01217,overdue_invoice,2026-08-29,INV_001217,B2B_0182,111398.29,INR,2026-06-26,2026-08-10,19,overdue,False,14,1,2
INV_EVT_01218,overdue_invoice,2026-08-29,INV_001218,B2B_0058,97213.17,INR,2026-04-09,2026-04-24,127,overdue,False,10,4,0
INV_EVT_01219,overdue_invoice,2026-08-29,INV_001219,B2B_0073,128017.84,INR,2026-04-26,2026-05-26,95,overdue,False,8,4,2
INV_EVT_01220,overdue_invoice,2026-08-29,INV_001220,B2B_0084,25389.3,INR,2026-06-21,2026-07-21,39,overdue,False,12,5,2
INV_EVT_01221,overdue_invoice,2026-08-29,INV_001221,B2B_0295,120512.0,INR,2026-05-05,2026-06-04,86,overdue,False,11,1,0
INV_EVT_01222,overdue_invoice,2026-08-29,INV_001222,B2B_0162,123738.13,INR,2026-06-11,2026-06-26,64,overdue,False,5,0,1
INV_EVT_01223,overdue_invoice,2026-08-29,INV_001223,B2B_0119,152213.09,INR,2026-06-06,2026-07-21,39,overdue,False,12,0,1
INV_EVT_01224,overdue_invoice,2026-08-29,INV_001224,B2B_0008,137974.45,INR,2026-05-21,2026-06-05,85,overdue,False,12,0,3
INV_EVT_01225,overdue_invoice,2026-08-29,INV_001225,B2B_0221,25719.34,INR,2026-07-09,2026-07-24,36,overdue,False,3,0,0
INV_EVT_01226,overdue_invoice,2026-08-29,INV_001226,B2B_0218,10119.19,INR,2026-06-12,2026-07-12,48,overdue,False,9,1,0
INV_EVT_01227,overdue_invoice,2026-08-29,INV_001227,B2B_0128,95596.36,INR,2026-07-13,2026-08-27,2,overdue,False,5,0,1
INV_EVT_01228,overdue_invoice,2026-08-29,INV_001228,B2B_0035,256053.64,INR,2026-04-17,2026-05-17,104,overdue,False,13,2,1
INV_EVT_01229,overdue_invoice,2026-08-29,INV_001229,B2B_0288,38552.17,INR,2026-07-16,2026-08-15,14,overdue,False,9,1,1
INV_EVT_01230,overdue_invoice,2026-08-29,INV_001230,B2B_0153,38224.47,INR,2026-04-05,2026-05-05,116,overdue,False,5,1,1
INV_EVT_01231,overdue_invoice,2026-08-29,INV_001231,B2B_0147,82128.2,INR,2026-04-22,2026-06-06,84,overdue,False,9,1,2
INV_EVT_01232,overdue_invoice,2026-08-29,INV_001232,B2B_0124,169824.27,INR,2026-05-29,2026-06-13,77,overdue,False,6,0,1
INV_EVT_01233,overdue_invoice,2026-08-29,INV_001233,B2B_0023,128633.54,INR,2026-06-02,2026-07-02,58,overdue,False,3,0,2
INV_EVT_01234,overdue_invoice,2026-08-29,INV_001234,B2B_0273,27781.1,INR,2026-05-06,2026-06-05,85,overdue,False,7,2,2
INV_EVT_01235,overdue_invoice,2026-08-29,INV_001235,B2B_0200,50545.3,INR,2026-06-04,2026-07-19,41,overdue,False,12,0,1
INV_EVT_01236,overdue_invoice,2026-08-29,INV_001236,B2B_0084,45620.31,INR,2026-07-12,2026-08-11,18,overdue,False,12,5,0
INV_EVT_01237,overdue_invoice,2026-08-29,INV_001237,B2B_0013,113311.34,INR,2026-06-14,2026-06-29,61,overdue,False,14,6,0
INV_EVT_01238,overdue_invoice,2026-08-29,INV_001238,B2B_0040,131098.16,INR,2026-05-06,2026-06-20,70,overdue,False,10,1,1
INV_EVT_01239,overdue_invoice,2026-08-29,INV_001239,B2B_0124,35394.01,INR,2026-04-09,2026-05-24,97,overdue,False,6,0,3
INV_EVT_01240,overdue_invoice,2026-08-29,INV_001240,B2B_0149,37517.56,INR,2026-06-28,2026-07-13,47,overdue,False,13,1,3
INV_EVT_01241,overdue_invoice,2026-08-29,INV_001241,B2B_0111,90311.54,INR,2026-04-10,2026-04-25,126,overdue,False,9,0,0
INV_EVT_01242,overdue_invoice,2026-08-29,INV_001242,B2B_0121,60281.25,INR,2026-06-04,2026-06-19,71,overdue,False,14,0,3
INV_EVT_01243,overdue_invoice,2026-08-29,INV_001243,B2B_0092,38799.13,INR,2026-07-12,2026-08-11,18,overdue,False,6,2,1
INV_EVT_01244,overdue_invoice,2026-08-29,INV_001244,B2B_0181,50027.57,INR,2026-04-04,2026-04-19,132,overdue,False,7,0,1
INV_EVT_01245,overdue_invoice,2026-08-29,INV_001245,B2B_0228,116377.21,INR,2026-04-20,2026-06-04,86,overdue,False,8,3,0
INV_EVT_01246,overdue_invoice,2026-08-29,INV_001246,B2B_0078,54209.23,INR,2026-06-27,2026-07-27,33,overdue,False,4,1,0
INV_EVT_01247,overdue_invoice,2026-08-29,INV_001247,B2B_0094,65255.97,INR,2026-06-29,2026-07-29,31,overdue,False,3,0,0
INV_EVT_01248,overdue_invoice,2026-08-29,INV_001248,B2B_0242,38680.29,INR,2026-04-23,2026-05-23,98,overdue,False,9,2,1
INV_EVT_01249,overdue_invoice,2026-08-29,INV_001249,B2B_0150,115698.99,INR,2026-05-21,2026-07-05,55,overdue,False,7,3,3
INV_EVT_01250,overdue_invoice,2026-08-29,INV_001250,B2B_0056,47499.9,INR,2026-07-11,2026-08-25,4,overdue,False,10,1,3
INV_EVT_01251,overdue_invoice,2026-08-29,INV_001251,B2B_0203,88778.66,INR,2026-04-21,2026-05-21,100,overdue,False,12,0,2
INV_EVT_01252,overdue_invoice,2026-08-29,INV_001252,B2B_0010,82417.12,INR,2026-04-20,2026-05-05,116,overdue,False,9,0,2
INV_EVT_01253,overdue_invoice,2026-08-29,INV_001253,B2B_0056,52731.17,INR,2026-06-05,2026-07-05,55,overdue,False,10,1,1
INV_EVT_01254,overdue_invoice,2026-08-29,INV_001254,B2B_0293,36892.23,INR,2026-07-08,2026-08-07,22,overdue,False,11,2,1
INV_EVT_01255,overdue_invoice,2026-08-29,INV_001255,B2B_0094,67658.86,INR,2026-06-14,2026-07-14,46,overdue,False,3,0,1
INV_EVT_01256,overdue_invoice,2026-08-29,INV_001256,B2B_0110,56286.11,INR,2026-07-16,2026-07-31,29,overdue,False,3,1,2
INV_EVT_01257,overdue_invoice,2026-08-29,INV_001257,B2B_0171,161890.2,INR,2026-07-14,2026-07-29,31,overdue,False,14,0,2
INV_EVT_01258,overdue_invoice,2026-08-29,INV_001258,B2B_0114,36549.4,INR,2026-07-08,2026-08-07,22,overdue,False,12,3,2
INV_EVT_01259,overdue_invoice,2026-08-29,INV_001259,B2B_0199,132044.56,INR,2026-07-10,2026-07-25,35,overdue,False,4,0,1
INV_EVT_01260,overdue_invoice,2026-08-29,INV_001260,B2B_0250,189463.24,INR,2026-05-03,2026-06-02,88,overdue,False,11,2,0
INV_EVT_01261,overdue_invoice,2026-08-29,INV_001261,B2B_0140,122154.57,INR,2026-05-13,2026-06-12,78,overdue,False,9,1,2
INV_EVT_01262,overdue_invoice,2026-08-29,INV_001262,B2B_0015,131042.5,INR,2026-06-10,2026-06-25,65,overdue,False,8,1,2
INV_EVT_01263,overdue_invoice,2026-08-29,INV_001263,B2B_0025,59135.31,INR,2026-05-02,2026-06-01,89,overdue,False,13,0,3
INV_EVT_01264,overdue_invoice,2026-08-29,INV_001264,B2B_0199,104135.33,INR,2026-07-01,2026-07-31,29,overdue,False,4,0,3
INV_EVT_01265,overdue_invoice,2026-08-29,INV_001265,B2B_0180,104943.98,INR,2026-04-22,2026-06-06,84,overdue,False,5,1,2
INV_EVT_01266,overdue_invoice,2026-08-29,INV_001266,B2B_0252,20102.51,INR,2026-04-30,2026-05-30,91,overdue,False,11,5,2
INV_EVT_01267,overdue_invoice,2026-08-29,INV_001267,B2B_0184,56305.11,INR,2026-05-11,2026-06-25,65,overdue,False,4,0,0
INV_EVT_01268,overdue_invoice,2026-08-29,INV_001268,B2B_0299,27826.22,INR,2026-05-09,2026-06-08,82,overdue,False,10,1,2
INV_EVT_01269,overdue_invoice,2026-08-29,INV_001269,B2B_0124,16510.84,INR,2026-04-04,2026-05-04,117,overdue,False,6,0,0
INV_EVT_01270,overdue_invoice,2026-08-29,INV_001270,B2B_0128,72068.5,INR,2026-07-08,2026-08-07,22,overdue,False,5,0,1
INV_EVT_01271,overdue_invoice,2026-08-29,INV_001271,B2B_0267,104358.72,INR,2026-04-27,2026-05-27,94,overdue,False,13,2,0
INV_EVT_01272,overdue_invoice,2026-08-29,INV_001272,B2B_0048,43240.49,INR,2026-05-18,2026-06-17,73,overdue,False,3,0,3
INV_EVT_01273,overdue_invoice,2026-08-29,INV_001273,B2B_0033,111436.72,INR,2026-05-27,2026-06-11,79,overdue,False,14,2,2
INV_EVT_01274,overdue_invoice,2026-08-29,INV_001274,B2B_0037,116486.55,INR,2026-05-29,2026-06-28,62,overdue,False,6,1,1
INV_EVT_01275,overdue_invoice,2026-08-29,INV_001275,B2B_0264,79810.2,INR,2026-04-19,2026-06-03,87,overdue,False,5,4,3
INV_EVT_01276,overdue_invoice,2026-08-29,INV_001276,B2B_0089,49822.9,INR,2026-04-16,2026-05-16,105,overdue,False,4,1,1
INV_EVT_01277,overdue_invoice,2026-08-29,INV_001277,B2B_0089,126966.5,INR,2026-06-26,2026-07-26,34,overdue,False,4,1,1
INV_EVT_01278,overdue_invoice,2026-08-29,INV_001278,B2B_0193,304164.25,INR,2026-04-17,2026-05-02,119,overdue,False,4,0,2
INV_EVT_01279,overdue_invoice,2026-08-29,INV_001279,B2B_0111,14429.87,INR,2026-04-19,2026-05-19,102,overdue,False,9,0,1
INV_EVT_01280,overdue_invoice,2026-08-29,INV_001280,B2B_0010,133329.75,INR,2026-06-03,2026-07-18,42,overdue,False,9,0,0
INV_EVT_01281,overdue_invoice,2026-08-29,INV_001281,B2B_0245,29558.25,INR,2026-06-20,2026-07-20,40,overdue,False,5,1,2
INV_EVT_01282,overdue_invoice,2026-08-29,INV_001282,B2B_0159,146628.65,INR,2026-05-20,2026-06-19,71,overdue,False,6,1,3
INV_EVT_01283,overdue_invoice,2026-08-29,INV_001283,B2B_0298,165280.71,INR,2026-04-19,2026-05-04,117,overdue,False,12,1,1
INV_EVT_01284,overdue_invoice,2026-08-29,INV_001284,B2B_0216,54025.62,INR,2026-06-05,2026-07-05,55,overdue,False,4,1,1
INV_EVT_01285,overdue_invoice,2026-08-29,INV_001285,B2B_0251,52916.66,INR,2026-04-28,2026-05-28,93,overdue,False,7,1,0
INV_EVT_01286,overdue_invoice,2026-08-29,INV_001286,B2B_0046,73708.09,INR,2026-06-25,2026-07-25,35,overdue,False,10,0,3
INV_EVT_01287,overdue_invoice,2026-08-29,INV_001287,B2B_0189,82446.26,INR,2026-04-15,2026-05-15,106,overdue,False,13,1,0
INV_EVT_01288,overdue_invoice,2026-08-29,INV_001288,B2B_0145,63756.64,INR,2026-05-03,2026-06-02,88,overdue,False,9,1,2
INV_EVT_01289,overdue_invoice,2026-08-29,INV_001289,B2B_0153,186415.54,INR,2026-05-31,2026-06-15,75,overdue,False,5,1,1
INV_EVT_01290,overdue_invoice,2026-08-29,INV_001290,B2B_0055,21382.2,INR,2026-05-07,2026-06-21,69,overdue,False,8,4,0
INV_EVT_01291,overdue_invoice,2026-08-29,INV_001291,B2B_0188,50153.13,INR,2026-06-23,2026-07-23,37,overdue,False,4,0,3
INV_EVT_01292,overdue_invoice,2026-08-29,INV_001292,B2B_0285,126213.5,INR,2026-07-08,2026-07-23,37,overdue,False,11,2,0
INV_EVT_01293,overdue_invoice,2026-08-29,INV_001293,B2B_0262,59583.71,INR,2026-07-17,2026-08-16,13,overdue,False,12,4,0
INV_EVT_01294,overdue_invoice,2026-08-29,INV_001294,B2B_0098,61466.81,INR,2026-04-23,2026-05-23,98,overdue,False,12,0,1
INV_EVT_01295,overdue_invoice,2026-08-29,INV_001295,B2B_0136,58899.33,INR,2026-05-04,2026-06-03,87,overdue,False,7,5,0
INV_EVT_01296,overdue_invoice,2026-08-29,INV_001296,B2B_0206,160529.84,INR,2026-04-13,2026-05-28,93,overdue,False,7,0,2
INV_EVT_01297,overdue_invoice,2026-08-29,INV_001297,B2B_0294,130690.62,INR,2026-04-06,2026-04-21,130,overdue,False,9,0,3
INV_EVT_01298,overdue_invoice,2026-08-29,INV_001298,B2B_0240,25961.94,INR,2026-06-04,2026-07-19,41,overdue,False,4,1,0
INV_EVT_01299,overdue_invoice,2026-08-29,INV_001299,B2B_0272,30171.31,INR,2026-06-27,2026-07-12,48,overdue,False,3,0,2
INV_EVT_01300,overdue_invoice,2026-08-29,INV_001300,B2B_0023,53818.17,INR,2026-06-14,2026-07-14,46,overdue,False,3,0,2
INV_EVT_01301,overdue_invoice,2026-08-29,INV_001301,B2B_0119,67156.16,INR,2026-06-25,2026-07-25,35,overdue,False,12,0,0
INV_EVT_01302,overdue_invoice,2026-08-29,INV_001302,B2B_0162,154893.02,INR,2026-06-25,2026-07-25,35,overdue,False,5,0,1
INV_EVT_01303,overdue_invoice,2026-08-29,INV_001303,B2B_0119,68289.71,INR,2026-04-05,2026-05-05,116,overdue,False,12,0,2
INV_EVT_01304,overdue_invoice,2026-08-29,INV_001304,B2B_0041,215896.15,INR,2026-04-26,2026-06-10,80,overdue,False,11,1,1
INV_EVT_01305,overdue_invoice,2026-08-29,INV_001305,B2B_0082,333506.95,INR,2026-06-07,2026-06-22,68,overdue,False,12,5,0
INV_EVT_01306,overdue_invoice,2026-08-29,INV_001306,B2B_0021,37458.14,INR,2026-06-27,2026-07-27,33,overdue,False,8,1,2
INV_EVT_01307,overdue_invoice,2026-08-29,INV_001307,B2B_0240,86043.69,INR,2026-04-26,2026-05-11,110,overdue,False,4,1,3
INV_EVT_01308,overdue_invoice,2026-08-29,INV_001308,B2B_0068,171352.65,INR,2026-04-19,2026-05-04,117,overdue,False,3,0,1
INV_EVT_01309,overdue_invoice,2026-08-29,INV_001309,B2B_0187,90646.22,INR,2026-04-18,2026-05-03,118,overdue,False,13,2,0
INV_EVT_01310,overdue_invoice,2026-08-29,INV_001310,B2B_0170,99112.66,INR,2026-06-12,2026-07-12,48,overdue,False,3,0,2
INV_EVT_01311,overdue_invoice,2026-08-29,INV_001311,B2B_0122,52237.6,INR,2026-06-17,2026-07-02,58,overdue,False,11,1,3
INV_EVT_01312,overdue_invoice,2026-08-29,INV_001312,B2B_0269,48452.15,INR,2026-06-27,2026-07-27,33,overdue,False,13,5,3
INV_EVT_01313,overdue_invoice,2026-08-29,INV_001313,B2B_0295,88805.0,INR,2026-06-22,2026-07-22,38,overdue,False,11,1,3
INV_EVT_01314,overdue_invoice,2026-08-29,INV_001314,B2B_0148,167309.83,INR,2026-04-04,2026-05-04,117,overdue,False,7,2,0
INV_EVT_01315,overdue_invoice,2026-08-29,INV_001315,B2B_0196,32560.97,INR,2026-06-16,2026-07-16,44,overdue,False,14,2,1
